id,artist,song,difficulty,seizure_warning,description,max_bpm,min_bpm,last_updated,single_player,two_player,thumb,url,url2,icon,hue,tags,authors,has_classics,has_oneshots,has_squareshots,has_swing,has_freetimes,has_holds,source_id,source_iid,id:1,uploaded,approval,kudos
GkxGhoFE36sf8K8boFMVX2,FLOOR LEGENDS -KAC 2012-,KAC 2012 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX-,3,1,"A community remix of hyper proportions, and 200 BPM. Keep up the pace!

(description by Afterglow Ampharos)",200.0,200.0,1600555540,1,0,https://codex.rhythm.cafe/3R8UHwvcqvBfUY7MwccZTs.png,https://cdn.discordapp.com/attachments/611380148431749151/757090672946970624/KAC2012_rdshowcase_ver.rdzip,https://codex.rhythm.cafe/4cubeBNnopTMVHuCQrPm9B.rdzip,https://codex.rhythm.cafe/A1gi7JZtvir1hZhM2j7EJy.png,0.56,"[""RDRPG"",""Magic of Science"",""community remix"",""SOUND VOLTEX III GRAVITY WARS"",""SDVX"",""medley"",""oneshots"",""freetimes"",""syncopation"",""8-beat"",""swing"",""3peat"",""electric"",""1p""]","[""Dr. Jazz"",""InfectiousStepocity""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/757090672946970624/KAC2012_rdshowcase_ver.rdzip,GkxGhoFE36sf8K8boFMVX2,1636984107,10,0
GopYfM4CZyzxpBCVV3BvAw,Xeno,Aigh Grayn (Nightmare),3,1,"A dream inside a dream inside a dream inside a dream inside a-
---
Untitled Team's Round 4 level, ""Dream"".",210.0,135.0,1614468920,1,1,https://codex.rhythm.cafe/Y2883dXGVtwCWowNxfPpvS.png,https://cdn.discordapp.com/attachments/611380148431749151/815366726308462692/Xeno_-_Aigh_Grayn_Nightmare.rdzip,https://codex.rhythm.cafe/SaMywnvuQqkd6yJQWk8rHL.rdzip,https://codex.rhythm.cafe/M3oKwL66TbXiKhCYqCT1jL.png,0.69,"[""Untitled Team"",""RDRPG"",""Dream"",""Dream Canon"",""migraine"",""gimmick"",""night shift"",""sensory shift"",""arrows"",""headphones required"",""ow my head hurts"",""xeno why"",""1p"",""2p""]","[""Kin"",""Xeno"",""MarioMak967"",""Econ""]",1,0,0,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/815366726308462692/Xeno_-_Aigh_Grayn_Nightmare.rdzip,GopYfM4CZyzxpBCVV3BvAw,1636984107,10,0
GpW651q7Zf88u73SSs8BTn,Quree,One Forgotten Night,2,0,My first level for Rhythm Doctor! (Inspired by the ADOFAI One Forgotten Night),328.0,328.0,1594235334,1,0,https://codex.rhythm.cafe/37dGL1AFuAJdst5Q9LFsfM.png,https://cdn.discordapp.com/attachments/611380148431749151/730381375454183424/Quree_-_One_Forgotten_Night.rdzip,https://codex.rhythm.cafe/LkMXV3bgVS3ZmvUAY9QnG8.rdzip,https://codex.rhythm.cafe/8MZk2tSe1wkYwPmrXKfQiX.png,0.1,[],"[""Zyrixia""]",1,1,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/730381375454183424/Quree_-_One_Forgotten_Night.rdzip,GpW651q7Zf88u73SSs8BTn,1636984107,10,0
GpurN3WXdPPUWofNF8MKBa,Imagine Dragons,I'm So Sorry,2,0,Not all is forgiven.,71.4,71.4,1597596604,1,0,https://codex.rhythm.cafe/G4tEKJW5gZQPmXLoiJr2kC.png,https://cdn.discordapp.com/attachments/611380148431749151/744659699625885806/Imagine_Dragons_-_Im_So_Sorry.rdzip,https://codex.rhythm.cafe/34jp6SHUrXXTQMSnuY8fAw.rdzip,https://codex.rhythm.cafe/2ktYeoMizTFM78pvecUVvA.png,0.05,"[""rock"",""alternative/indie"",""oneshot"",""Smoke + Mirrors"",""Imagine Dragons"",""RDVS""]","[""MarioMak967""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/744659699625885806/Imagine_Dragons_-_Im_So_Sorry.rdzip,GpurN3WXdPPUWofNF8MKBa,1636984107,10,0
Gre1tD8igxS1sTPHdpkfXe,Christian Wiz Nordgren,Talented Frog in the Forest,1,0,This frog won't let you pass until you can fend for yourself.,125.0,125.0,1585838232,1,0,https://codex.rhythm.cafe/V94bz7DWV3jAsyHBK7Wudi.png,https://cdn.discordapp.com/attachments/611380148431749151/695123307619680286/Christian_Wiz_Nordgren_-_Talented_Frog_in_the_Forest.rdzip,https://codex.rhythm.cafe/7D9pgA3SqBaLFiDAt4atVb.rdzip,,0.36,"[""1p"",""oneshots""]","[""Ventus""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/695123307619680286/Christian_Wiz_Nordgren_-_Talented_Frog_in_the_Forest.rdzip,Gre1tD8igxS1sTPHdpkfXe,1636984107,10,0
Gw3AqSwtncd5awZpwywitd,YORUSHIKA,Eat the Wind,0,0,"good song
worth vibing to B)",90.0,90.0,1616612854,1,0,https://codex.rhythm.cafe/714Df5XT9AfEs5pePGUXpC.png,https://cdn.discordapp.com/attachments/611380148431749151/824239141167562752/YORUSHIKA_-_Eat_the_Wind_ver._1.rdzip,https://codex.rhythm.cafe/M7BBagjFtkSj4Z7QgFqbsm.rdzip,,0.54,[],"[""Remy55""]",1,0,1,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/824239141167562752/YORUSHIKA_-_Eat_the_Wind_ver._1.rdzip,Gw3AqSwtncd5awZpwywitd,1636984107,10,0
GxY6e8q8GeD9siL6BVDmAz,Danny Baranowsky,The Battle of Lil' Slugger (Short Version),2,1,"from ""Super Meat Boy"", cut by me
Secret Santa gift, i think",200.0,200.0,1580846414,1,0,https://codex.rhythm.cafe/W5F3PJopkxy44Sw1fDrFyr.png,https://cdn.discordapp.com/attachments/611380148431749151/674343569720606731/Danny_Baranowsky_-_The_Battle_of_Lil_Slugger_Short_Version.rdzip,https://codex.rhythm.cafe/E9SGghumM5Xby2TxgHX694.rdzip,,0.99,[],"[""Samario"",""Aimee Métanoia""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/674343569720606731/Danny_Baranowsky_-_The_Battle_of_Lil_Slugger_Short_Version.rdzip,GxY6e8q8GeD9siL6BVDmAz,1636984107,10,0
GyEAxi7ghrBJ67QRLFmAso,fizzd,Classy but it's all oneshots,2,0,h,115.0,115.0,1623375310,1,0,https://codex.rhythm.cafe/8HGyo9nP4hEZYHePyTKjzh.png,https://cdn.discordapp.com/attachments/611380148431749151/852783212085641276/fizzd_-_Classy_but_its_all_oneshots.rdzip,https://codex.rhythm.cafe/4kgt8JJrUkVkdSPuAMpzHw.rdzip,https://codex.rhythm.cafe/P15vAzCV2Vfi4NqXbJfXWk.png,0.05,"[""1p"",""oneshots"",""classy"",""why""]","[""Bayou""]",0,1,1,0,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/852783212085641276/fizzd_-_Classy_but_its_all_oneshots.rdzip,GyEAxi7ghrBJ67QRLFmAso,1636984107,10,0
GyJDri41JFhWCtd7YSTQVL,Frums,Credits,2,0,My 5th level. You must watch cpu's play carefully and follow it.,179.0,179.0,1587382040,1,0,https://codex.rhythm.cafe/Pwx3FAvFKZBhcM3KtvSsAr.png,https://cdn.discordapp.com/attachments/611380148431749151/701631545311756329/Frums_-_Credits.rdzip,https://codex.rhythm.cafe/VyfH5PchCRwB5vBXXL6abu.rdzip,,1.0,"[""1p"",""cpu"",""irregular""]","[""Sangchoo1201""]",1,0,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/701631545311756329/Frums_-_Credits.rdzip,GyJDri41JFhWCtd7YSTQVL,1636984107,10,0
GymXE7wEYaU3zXS9wuvxJT,doctor6z,Multi-syncopate Tutorial,0,0,The specifics of a prominent disease.,200.0,100.0,1581794236,1,0,https://codex.rhythm.cafe/LWj2N26msUDK4bLbWFwMEa.png,https://cdn.discordapp.com/attachments/611380148431749151/682708926810292302/doctor6z_-_Multi-syncopate_Tutorial.rdzip,https://codex.rhythm.cafe/YQse3x9wLJCWtGBwbegLgT.rdzip,https://codex.rhythm.cafe/FYmPtwQmJfeCoSPJpkJo1X.png,0.13,"[""gimmick"",""tutorial""]","[""doctor6z""]",0,0,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/682708926810292302/doctor6z_-_Multi-syncopate_Tutorial.rdzip,GymXE7wEYaU3zXS9wuvxJT,1636984107,10,0
H1J1JVekxYkRZSB4XtnsXD,Smile.dk,Butterfly,1,0,"Loud Sound Warning

1st Place in Comp 13

Hailey goes to the NHS to treat the butterflies in her stomach.",170.0,66.6,1592650208,1,0,https://codex.rhythm.cafe/6UJsCpzh1Use9F9WbijEbw.png,https://cdn.discordapp.com/attachments/611380148431749151/723912971457396756/Smile.dk_-_Butterfly.rdzip,https://codex.rhythm.cafe/WrHmzZEgLRB66KoMW5dzcq.rdzip,https://codex.rhythm.cafe/WvtTSSpwmdajd8vBKGfMtU.png,0.18,"[""Comp13"",""Creepypasta"",""Butterfly"",""Samurai""]","[""Nocallia""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/723912971457396756/Smile.dk_-_Butterfly.rdzip,H1J1JVekxYkRZSB4XtnsXD,1636984107,10,0
H2TNZS2SHamS7cntWG15K4,Miracle of Sound,Deep Blue,2,0,"<color=#0C0D60>The silence of the deep...
What secrets does it keep? </color>",150.0,150.0,1622230980,1,1,https://codex.rhythm.cafe/LcxKzynyWU1SkUqzEj2bqo.png,https://cdn.discordapp.com/attachments/611380148431749151/847908137449029702/Miracle_of_Sound_-_Deep_Blue.rdzip,https://codex.rhythm.cafe/M9XGuPxQMxQ6q4t3zWQAED.rdzip,https://codex.rhythm.cafe/8TH5QumY2xj8MJwk8Cg8nq.png,0.67,"[""1p"",""2p"",""Tough"",""Miracle of Sound"",""Subnautica""]","[""Blooping""]",1,1,0,1,1,1,rdl,https://cdn.discordapp.com/attachments/611380148431749151/847908137449029702/Miracle_of_Sound_-_Deep_Blue.rdzip,H2TNZS2SHamS7cntWG15K4,1636984107,10,0
H2u4yBsV7Wr3cuUT1pSvJi,fizzd,Samurai Techno (Short),0,0,"Something that came from korean #rd-editor

please move along",100.0,100.0,1622066560,1,0,https://codex.rhythm.cafe/3x1JDLVHuBMn5RpLGvsj9M.png,https://cdn.discordapp.com/attachments/611380148431749151/847097459624116224/fizzd_-_Samurai_Techno_Short.rdzip,https://codex.rhythm.cafe/9bR84aeqaPRrEkza6JuJuT.rdzip,,0.0,"[""meme""]","[""prodzpod""]",1,1,0,0,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/847097459624116224/fizzd_-_Samurai_Techno_Short.rdzip,H2u4yBsV7Wr3cuUT1pSvJi,1636984107,10,0
H3YJzgCCaCphhy88yhgE6Z,wowaka,Two-Faced Lover,1,1,"Visual based on the Hatsune Miku: Project DIVA Future Tone's PV of the song.

I was working on this mostly on r15b, so moving to r17 took some getting used to.",159.0,159.0,1580165420,1,0,https://codex.rhythm.cafe/BKQX7B2xdffLqtin95nawq.png,https://cdn.discordapp.com/attachments/611380148431749151/671382078205460510/wowaka_-_Two-Faced_Lover.rdzip,https://codex.rhythm.cafe/S7mWaix9A3zMVptd3FdWk8.rdzip,https://codex.rhythm.cafe/A9hpofVAP1bod1mTC8Ejko.png,0.73,"[""Fast"",""Vocaloid"",""Miku"",""Lover""]","[""Kusane""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/671382078205460510/wowaka_-_Two-Faced_Lover.rdzip,H3YJzgCCaCphhy88yhgE6Z,1636944855,10,0
H4cDm2EZYa54gvs52pRAEY,Lemon Demon,Cabinet Man,2,0,Logan goes to a movie for research on a strange medical problem...,172.0,135.0,1586108840,1,0,https://codex.rhythm.cafe/8fkCE1Esohpg4SaRx5ikVJ.png,https://drive.google.com/uc?export=download&id=1-uzO7gSw1KN75LWfPx4QTkOdR9rDwV1K,https://codex.rhythm.cafe/KYPZMUQt5KP9YD8dRNgsRU.rdzip,,1.0,"[""comp14"",""competition 14"",""competition14"",""hollywood"",""lemon demon"",""neil cicierega""]","[""DeadlySprinklez""]",1,1,0,1,1,0,yeoldesheet,https://drive.google.com/uc?export=download&id=1-uzO7gSw1KN75LWfPx4QTkOdR9rDwV1K,H4cDm2EZYa54gvs52pRAEY,1636940011,10,0
H4jeKnWYj3PazahDh9HPLP,PWee28,I Can't Believe You've Done This,0,0,Cole is thinking of something...,210.0,210.0,1609684206,1,0,https://codex.rhythm.cafe/HQtuMYKxvVGCZadvazCnJH.png,https://cdn.discordapp.com/attachments/611380148431749151/795373853844570152/PWee28_-_I_Cant_Believe_Youve_Done_This.rdzip,https://codex.rhythm.cafe/BcWmegqkabbhihi2iK4B3n.rdzip,,0.0,"[""meme"",""short"",""1p""]","[""yoshikirby26""]",1,0,1,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/795373853844570152/PWee28_-_I_Cant_Believe_Youve_Done_This.rdzip,H4jeKnWYj3PazahDh9HPLP,1636984107,10,0
H4joppWaur5tuwmmt9rD2Q,Cool Kid,Noisemaker,1,0,"Back in it.
(Made in a single night.)",106.66,106.66,1586223066,1,0,https://codex.rhythm.cafe/C6xa6pmT3xsskU6QrWxCqT.png,https://cdn.discordapp.com/attachments/611380148431749151/696955361936277504/Cool_Kid_-_Noisemaker.rdzip,https://codex.rhythm.cafe/S7VaVBcnrugCxs8ML6B7Ds.rdzip,https://codex.rhythm.cafe/V1bF9BaB7Ntr2uRZC378Sn.png,0.48,"[""electro"",""coolkid""]","[""noche""]",1,0,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/696955361936277504/Cool_Kid_-_Noisemaker.rdzip,H4joppWaur5tuwmmt9rD2Q,1636984107,10,0
H6DdotAU75C5n8FGcRBjBA,The Living Tombstone,My Ordinary Life,2,0,"One of the first ever levels I made, figured out what HOM does and played a little with it, hope the chart's fun!",176.0,124.0,1613918056,1,0,https://codex.rhythm.cafe/D4njrTAvm3ANhJNQJyNQQu.png,https://cdn.discordapp.com/attachments/611380148431749151/813147162686390283/The_Living_Tombstone_-_My_Ordinary_Life.rdzip,https://codex.rhythm.cafe/RgEsjMB3CZZzZExjrQjTha.rdzip,https://codex.rhythm.cafe/6iuP2NqLqTJwzZyKXwx3Gf.png,0.1,"[""palpitation"",""1p"",""lyrics"",""electronic""]","[""Big Ounce""]",1,1,0,0,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/813147162686390283/The_Living_Tombstone_-_My_Ordinary_Life.rdzip,H6DdotAU75C5n8FGcRBjBA,1636984107,10,0
H6Q7an1UWwjmrtdJ6QAEzd,DPS2004,World's shortest level,0,0,0 frame level,100.0,100.0,1592097438,1,0,https://codex.rhythm.cafe/TrUV7uy48brCEEVpyq6V3V.png,https://cdn.discordapp.com/attachments/611380148431749151/721594330963247174/DPS2004_-_Worlds_shortest_level.rdzip,https://codex.rhythm.cafe/RBYPPuzBg2tFPSMAqfPdGY.rdzip,,0.99,[],"[""DPS2004""]",0,0,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/721594330963247174/DPS2004_-_Worlds_shortest_level.rdzip,H6Q7an1UWwjmrtdJ6QAEzd,1636984107,10,0
H9RUxMprBD7nexRveAtEXj,Kevin MacLeod,Cephalopod,1,0,PRESS SPACE TO BEGIN QUEST ONCE ALL FOUR PLAYERS ARE READY,124.0,124.0,1597598056,1,0,https://codex.rhythm.cafe/7ZCEQQqNmXLYR2Ed8ojgH4.png,https://cdn.discordapp.com/attachments/611380148431749151/744665543294058526/Kevin_MacLeod_-_Cephalopod.rdzip,https://codex.rhythm.cafe/FWBUh2xrFYo39Fk2CU4xw6.rdzip,https://codex.rhythm.cafe/7FezwogMt9u1E2Y1DJuzRv.png,0.68,"[""RDVS"",""remaster"",""cc"",""creative commons""]","[""Merc"",""DPS2004""]",1,0,0,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/744665543294058526/Kevin_MacLeod_-_Cephalopod.rdzip,H9RUxMprBD7nexRveAtEXj,1636984107,10,0
H9WKWvehH2PiEtiDouqeWX,Paul Fadoul,Déjà vu (drumline show) Part 2,1,0,,96.0,33.3333,1609529762,1,0,https://codex.rhythm.cafe/DuVMMe9bCRmJ5fBe4FJPVr.png,https://cdn.discordapp.com/attachments/611380148431749151/801940006074581022/Paul_Fadoul_-_Deja_vu_Part_2.rdzip,https://codex.rhythm.cafe/RrzHk4JbayqUD3yj1ixSji.rdzip,https://codex.rhythm.cafe/HhUr6QaCHxy7HzQvGzzPYC.png,0.59,"[""Deja vu"",""DejaVuComplete"",""Part Two""]","[""CV35W""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/801940006074581022/Paul_Fadoul_-_Deja_vu_Part_2.rdzip,H9WKWvehH2PiEtiDouqeWX,1636984107,10,0
HBk9DkSsRPTMgirPRGzUWb,The Dust Fathers,greed eater,1,0,"Author's note: An attempted comeback of some sorts.
from beatmania.",112.0,112.0,1582580056,0,1,https://codex.rhythm.cafe/HAq8t2RZNJkBoHvMSSqxGT.png,https://cdn.discordapp.com/attachments/611380148431749151/681660749269041162/The_Dust_Fathers_-_greed_eater.rdzip,https://codex.rhythm.cafe/T5a4pbAeUMYffM6499jwhJ.rdzip,https://codex.rhythm.cafe/7MctaEgWvv2puRVCcZy2L8.png,0.75,"[""beatmania"",""breakbeat"",""2p""]","[""tikal.""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/681660749269041162/The_Dust_Fathers_-_greed_eater.rdzip,HBk9DkSsRPTMgirPRGzUWb,1636984107,10,0
HCHmWjcH1mTRUPkn5NhDmJ,Bossfight,Nock Em,2,1,"The knockout blow is the hardest one to land. Unless, of course, you KO all your opponents in one hit. (Thanks to Xeno for gameplay and VFX tweaks!)

Made for RDVS.",125.0,125.0,1597410554,1,1,https://codex.rhythm.cafe/DWKEoEgPNkLRcMtT6Hjxon.png,https://cdn.discordapp.com/attachments/611380148431749151/744670615662756091/Bossfight_-_Nock_Em_v2.rdzip,https://codex.rhythm.cafe/WbgG6xXn94v1xBrSbNxXM4.rdzip,https://codex.rhythm.cafe/BmEpt2MBWsZ2YfL18ujhf3.png,0.0,"[""rdvs"",""fast"",""edm"",""glitch"",""oneshots"",""knockout""]","[""CV35W""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/744670615662756091/Bossfight_-_Nock_Em_v2.rdzip,HCHmWjcH1mTRUPkn5NhDmJ,1636984107,10,0
HEQE93SkTDqXZpt4ttAAU3,Fizzd's Fridge,Fizzd's Fridge,0,0,"Fizzd wakes up at 3am to make a sandwich, but he forgets to close the fridge.",120.0,120.0,1592649586,1,0,https://codex.rhythm.cafe/Ebgpji6jZpEn7tAJdbeFj1.png,https://cdn.discordapp.com/attachments/611380148431749151/723912717290831973/Fizzds_Fridge_-_Fizzds_Fridge.rdzip,https://codex.rhythm.cafe/SUR7x7ANYJun7S8pSv3RYE.rdzip,https://codex.rhythm.cafe/2D7GyUBx2E83hcj4sJMtge.png,0.0,"[""Fizzd's Fridge""]","[""Morphious86"",""Nocallia""]",0,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/723912717290831973/Fizzds_Fridge_-_Fizzds_Fridge.rdzip,HEQE93SkTDqXZpt4ttAAU3,1636940011,10,0
HEX9z1hQy2QQuG5v27v9Pz,Ridiculon,The End Is Anguish/Mortaman,3,1,"It's the end of the world - so what better time to try streaming a speedrun to the ""adoring"" public?",201.0,190.0,1599247226,1,0,https://codex.rhythm.cafe/BnULNzcenZJKJ1AGUAtnCk.png,https://cdn.discordapp.com/attachments/611380148431749151/751507372723273768/Ridiculon_-_The_End_Is_Anguish__Mortaman.rdzip,https://codex.rhythm.cafe/SGctGJcRnMUVwEfqDCMJCb.rdzip,,0.66,"[""RDRPG"",""round 6""]","[""Lunaduskjr""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/751507372723273768/Ridiculon_-_The_End_Is_Anguish__Mortaman.rdzip,HEX9z1hQy2QQuG5v27v9Pz,1636984107,10,0
HFqbp6cWeBCjzBHCMdfnv8,Justice,Love S.O.S. (Woman WorldWide),0,0,"Its a love S.O.S.
Its a love emergency, help them get back together!",121.0,121.0,1593775226,1,0,https://codex.rhythm.cafe/11gdpM9yWfdQfBmPzXA6r.png,https://cdn.discordapp.com/attachments/611380148431749151/728695942949109760/Justice_-_Love_S.O.S._Woman_WorldWide.rdzip,https://codex.rhythm.cafe/3MS5WjEQXs38Zj7XF1asGb.rdzip,https://codex.rhythm.cafe/KR418WbTFfxyhMSG97egMv.png,0.12,"[""electronic"",""oneshots"",""classic rows""]","[""Some J Name""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/728695942949109760/Justice_-_Love_S.O.S._Woman_WorldWide.rdzip,HFqbp6cWeBCjzBHCMdfnv8,1636940011,10,0
HHRpXMdzTwXYhC2zV2tNd7,Toby Fox,Uwa!! So Temperate♫,0,0,"really simple looking level
i guess its neat i dunno
how do i put vfx to this lol",140.0,140.0,1623928928,1,0,https://codex.rhythm.cafe/LctYfRyowoa5dZW2QKSPGa.png,https://cdn.discordapp.com/attachments/611380148431749151/855196134255362048/Toby_Fox_-_Uwa_So_Temperate.rdzip,https://codex.rhythm.cafe/XVXSXtgK4HnQpu222cfw1W.rdzip,https://codex.rhythm.cafe/JDw5D2QsAwxFrXztGeErD9.png,0.06,"[""undertale""]","[""TatonSlice""]",1,1,0,1,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/855196134255362048/Toby_Fox_-_Uwa_So_Temperate.rdzip,HHRpXMdzTwXYhC2zV2tNd7,1636984107,10,0
HKnJuwewSwgfJP4V92iqTi,DAOKO X Kenshi Yonezu,Fireworks,2,1,Pay attention to the freetime while sitting back and watching the fireworks.,96.0,96.0,1605450038,1,0,https://codex.rhythm.cafe/Sco7F4iX8Y8i8s9bL7oHta.png,https://cdn.discordapp.com/attachments/611380148431749151/777703493673943070/DAOKO_X_Kenshi_Yonezu_-_Fireworks.rdzip,https://codex.rhythm.cafe/Y63t5ae575vtwiippMCzLi.rdzip,,0.88,"[""RDRPG"",""Freetime"",""Japanese""]","[""thefinals""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/777703493673943070/DAOKO_X_Kenshi_Yonezu_-_Fireworks.rdzip,HKnJuwewSwgfJP4V92iqTi,1636984107,10,0
HMj3nWeyxVFhfrJUoAshv7,Lil Boom,Already Dead,1,0,"Ignore the fact I tried to ship Cole and Nicole.
I recommend playing on 2P!",93.0,93.0,1586779820,1,1,https://codex.rhythm.cafe/Jfn1vBi1wmUQXv2ZrZ86ep.png,https://cdn.discordapp.com/attachments/611380148431749151/699278275154935858/Lil_Boom_-_Already_Dead.rdzip,https://codex.rhythm.cafe/AdPktfyATvyFFb8BEpDCNk.rdzip,https://codex.rhythm.cafe/FKjhxhDRSmzjvK5JQdmfzr.png,0.9,"[""Oneshot"",""classicrows"",""2p"",""kawaii""]","[""Fyresu Ankatans""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/699278275154935858/Lil_Boom_-_Already_Dead.rdzip,HMj3nWeyxVFhfrJUoAshv7,1636984107,10,0
HNX3WbHSzg16R93RYE9Pp4,Halyonic Falcon X,Jump Into Battle,1,0,Original level made by Good Skele,85.0,85.0,1596023150,1,0,https://codex.rhythm.cafe/MUQb4b8RTiqTDQXKGksfx5.png,https://cdn.discordapp.com/attachments/611380148431749151/739124697584762962/Halyonic_Falcon_X_-_Jump_Into_Battle.rdzip,https://codex.rhythm.cafe/Bp4qTd56ZD8iRW4h6kpNXY.rdzip,,0.0,"[""EBF4"",""RDRPG"",""Refurbish""]","[""Lunaduskjr""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/739124697584762962/Halyonic_Falcon_X_-_Jump_Into_Battle.rdzip,HNX3WbHSzg16R93RYE9Pp4,1636984107,10,0
HRUihUBTkowUfPuY4zobky,Edit Error,Another Sea,2,1,"We're only going to be treating 2 patients today. However.. the transmission machine is going through some problems again...
Good luck doc.",176.0,176.0,1607514116,1,0,https://codex.rhythm.cafe/7KYjSDd3s4SNEdau8wG4uy.png,https://cdn.discordapp.com/attachments/611380148431749151/786079955304972308/Edit_Error_-_Another_Sea.rdzip,https://codex.rhythm.cafe/R8wjm6Eks1n5erkgTNFLU.rdzip,https://codex.rhythm.cafe/Tvq8e5oWS7nGDCcLBeerL.png,0.62,"[""1p"",""vfx"",""glitch"",""freezeshots""]","[""Zack101155""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/786079955304972308/Edit_Error_-_Another_Sea.rdzip,HRUihUBTkowUfPuY4zobky,1636984107,10,0
HRgTSHfh3kWCAEGEYso9fZ,Hirokazu Ando,Take a Rest,0,0,"Try not to fall asleep doc, we're dealing with patients here.
Level created for RDSRT (1).",112.3,112.3,1591037178,1,0,https://codex.rhythm.cafe/4HZZuA23H5aL5eddRCJ43K.png,https://cdn.discordapp.com/attachments/611380148431749151/717072254990680074/Hirokazu_Ando_-_Take_a_Rest.rdzip,https://codex.rhythm.cafe/Fhu9bCkKUfSnBXLyi2PJF3.rdzip,https://codex.rhythm.cafe/Aw79PGR7Kk9MAE1JLfPPsk.png,0.82,"[""slow"",""snes"",""videogame"",""RDSRT1""]","[""SpikedJackson""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/717072254990680074/Hirokazu_Ando_-_Take_a_Rest.rdzip,HRgTSHfh3kWCAEGEYso9fZ,1636984107,10,0
HRiKMaah3kc3dQ5dVjnvc7,Kevin MacLeod,Voxel Revolution,1,0,"There seems to have been a wave of chills going around, causing Nicole to become frozen in the nostalgia of the past.",122.0,122.0,1614815390,1,0,https://codex.rhythm.cafe/28oW2WdMWXW15PFRMoztHh.png,https://cdn.discordapp.com/attachments/611380148431749151/816895381379481630/Kevin_MacLeod_-_Voxel_Revolution.rdzip,https://codex.rhythm.cafe/TzLn4ytCUhqbPX1tro8Kc4.rdzip,,0.52,"[""freezeshots"",""creative commons""]","[""Nocallia""]",0,1,0,0,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/816895381379481630/Kevin_MacLeod_-_Voxel_Revolution.rdzip,HRiKMaah3kc3dQ5dVjnvc7,1636984107,10,0
HTUwrWZs2vfEtCeUiRLs1A,ゲスの極み乙女,ロマンスがありあまる,1,1,It's too much for me...,170.0,151.1111,1610157792,0,1,https://codex.rhythm.cafe/CDpB5uRgJL9p7vcbegRxev.png,https://cdn.discordapp.com/attachments/611380148431749151/797363315297746974/Romance_ga_Ariamaru.rdzip,https://codex.rhythm.cafe/Rk5UEn5LXD9PVwR1pwMFne.rdzip,https://codex.rhythm.cafe/Su7f59PPzoZ39qpeH7cdNE.png,0.96,"[""romance ga ariamaru"",""gesu no kiwami otome"",""2p"",""osu""]","[""WillFlame""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/797363315297746974/Romance_ga_Ariamaru.rdzip,HTUwrWZs2vfEtCeUiRLs1A,1636984107,10,0
